1.319999	 0.198709
1.329999	 0.198736
1.339999	 0.198740
1.349999	 0.198724
1.359999	 0.238442
1.369999	 0.238443
1.379999	 0.238459
1.389999	 0.238467
1.399999	 0.238464
1.409999	 0.238484
1.419999	 0.238582
1.429999	 0.238596
1.439999	 0.238615
1.449999	 0.238650
1.459999	 0.238648
1.469999	 0.278416
1.479999	 0.278381
1.489999	 0.278397
1.499999	 0.278526
1.509999	 0.278605
1.519999	 0.278613
1.529999	 0.254475
1.539999	 0.239111
1.549999	 0.238973
1.559999	 0.239153
1.569999	 0.239185
1.579999	 0.278992
1.589999	 0.278927
1.599999	 0.239133
1.609999	 0.239250
1.619999	 0.239319
1.629999	 0.239401
1.639999	 0.239400
1.649999	 0.239406
1.659999	 0.239413
1.669999	 0.199667
1.679999	 0.239606
1.689999	 0.239709
1.699999	 0.239838
1.709999	 0.239825
1.719999	 0.239709
1.729999	 0.239559
1.739999	 0.199727
1.749999	 0.199726
1.759999	 0.199754
1.769999	 0.199781
1.779999	 0.199793
1.789999	 0.239590
1.799999	 0.239563
1.809999	 0.239575
1.819999	 0.199866
1.829999	 0.199905
1.839999	 0.199910
1.849999	 0.199953
1.859999	 0.199969
1.869999	 0.199966
1.879999	 0.199961
1.889999	 0.199968
1.899999	 0.200046
1.909999	 0.200046
1.919999	 0.200081
1.929999	 0.200084
1.939999	 0.200131
1.949998	 0.200208
1.959998	 0.200199
1.969998	 0.200168
1.979998	 0.160371
1.989998	 0.160369
1.999998	 0.160390
2.009999	 0.200218
2.019999	 0.200211
2.029999	 0.200218
2.039999	 0.200202
2.049999	 0.200209
2.059999	 0.200217
2.069999	 0.160534
2.079998	 0.160552
2.089998	 0.160542
2.099998	 0.160548
2.109998	 0.160541
2.119998	 0.200407
2.129998	 0.200368
2.139998	 0.200385
2.149998	 0.160642
2.159998	 0.160677
2.169998	 0.160696
2.179998	 0.160733
2.189998	 0.160740
2.199998	 0.160745
2.209998	 0.160713
2.219998	 0.160699
2.229998	 0.200230
2.239998	 0.160780
2.249998	 0.160798
2.259998	 0.160785
2.269998	 0.160802
2.279998	 0.160823
2.289998	 0.160832
2.299998	 0.160849
2.309998	 0.160852
2.319998	 0.160849
2.329998	 0.121141
2.339998	 0.121147
2.349998	 0.160972
2.359998	 0.160960
2.369998	 0.160952
2.379998	 0.160960
2.389998	 0.160979
2.399998	 0.160990
2.409998	 0.160999
2.419998	 0.160999
2.429998	 0.121294
2.439998	 0.121329
2.449998	 0.121337
2.459998	 0.161133
2.469998	 0.161107
2.479998	 0.161102
2.489998	 0.161094
2.499998	 0.161099
2.509998	 0.161096
2.519998	 0.121392
2.529998	 0.121416
2.539998	 0.121416
2.549998	 0.121415
2.559998	 0.121416
2.569998	 0.161260
2.579998	 0.161255
2.589998	 0.161248
2.599998	 0.161250
2.609998	 0.161244
2.619998	 0.121534
2.629998	 0.121547
2.639998	 0.121571
2.649998	 0.121564
2.659998	 0.121567
2.669998	 0.121575
2.679998	 0.121577
2.689998	 0.161426
2.699998	 0.161444
2.709998	 0.161461
2.719998	 0.121736
2.729998	 0.121708
2.739998	 0.121691
2.749998	 0.121700
2.759998	 0.121702
2.769998	 0.121700
2.779998	 0.121700
2.789998	 0.121704
2.799998	 0.161535
2.809998	 0.161524
2.819998	 0.121817
2.829998	 0.121843
2.839998	 0.121838
2.849998	 0.121854
2.859998	 0.121846
2.869998	 0.121844
2.879998	 0.121838
2.889998	 0.121843
2.899998	 0.121839
2.909998	 0.121850
2.919998	 0.121969
2.929998	 0.121972
2.939998	 0.121973
2.949998	 0.121983
2.959998	 0.121991
2.969998	 0.121994
2.979998	 0.122009
2.989998	 0.122011
2.999998	 0.121995
3.009998	 0.121986
3.019998	 0.082275
3.029998	 0.122112
3.039998	 0.122115
3.049998	 0.122106
3.059998	 0.122125
3.069998	 0.122110
3.079998	 0.122110
3.089998	 0.122117
3.099998	 0.122121
3.109998	 0.122120
3.119998	 0.082408
3.129997	 0.082411
3.139997	 0.082420
3.149997	 0.122258
3.159997	 0.122267
3.169997	 0.122261
3.179997	 0.122270
3.189997	 0.122264
3.199997	 0.122269
3.209997	 0.122284
3.219997	 0.122279
3.229997	 0.082560
3.239997	 0.082561
3.249997	 0.082561
3.259997	 0.122414
3.269997	 0.122399
3.279997	 0.122393
3.289997	 0.122399
3.299997	 0.122400
3.309997	 0.122402
3.319997	 0.122403
3.329997	 0.082693
3.339997	 0.082698
3.349997	 0.082700
3.359997	 0.082695
3.369997	 0.082696
3.379997	 0.122548
3.389997	 0.122560
3.399997	 0.122550
3.409997	 0.122550
3.419997	 0.122545
3.429997	 0.122547
3.439997	 0.082831
3.449997	 0.082844
3.459997	 0.082848
3.469997	 0.082845
3.479997	 0.082839
3.489997	 0.082836
3.499997	 0.122699
3.509997	 0.122704
3.519997	 0.122703
3.529997	 0.122690
3.539997	 0.082963
3.549997	 0.082973
3.559997	 0.082979
3.569997	 0.082989
3.579997	 0.082985
3.589997	 0.082988
3.599997	 0.082984
3.609997	 0.083842
3.619997	 0.122822
3.629997	 0.122825
3.639997	 0.122826
3.649997	 0.083119
3.659997	 0.083119
3.669997	 0.083120
3.679997	 0.083123
3.689997	 0.083123
3.699997	 0.083120
3.709997	 0.083120
3.719997	 0.083113
3.729997	 0.122979
3.739997	 0.122976
3.749997	 0.122989
3.759997	 0.083254
3.769997	 0.083269
3.779997	 0.083269
3.789997	 0.083266
3.799997	 0.083269
3.809997	 0.083272
3.819997	 0.083270
3.829997	 0.083266
3.839997	 0.083261
3.849997	 0.123107
3.859997	 0.123110
3.869997	 0.083400
3.879997	 0.083404
3.889997	 0.083407
3.899997	 0.083415
3.909997	 0.083423
3.919997	 0.083419
3.929997	 0.083415
3.939997	 0.083415
3.949997	 0.083412
3.959997	 0.083406
3.969997	 0.123250
3.979997	 0.083544
3.989997	 0.083550
3.999997	 0.083550
4.009997	 0.083549
4.019997	 0.083544
4.029997	 0.083553
4.039998	 0.083546
4.049998	 0.083555
4.059998	 0.083561
4.069998	 0.083555
4.079998	 0.083555
4.089999	 0.083675
4.099999	 0.083684
4.109999	 0.083683
4.119999	 0.083685
4.130000	 0.083688
4.140000	 0.083684
4.150000	 0.083692
4.160000	 0.083692
4.170001	 0.083696
4.180001	 0.083689
4.190001	 0.083683
4.200001	 0.043975
4.210001	 0.083824
4.220002	 0.083832
4.230002	 0.083832
4.240002	 0.083828
4.250002	 0.083836
4.260003	 0.083832
4.270003	 0.083828
4.280003	 0.083830
4.290003	 0.083836
4.300004	 0.083839
4.310004	 0.044117
4.320004	 0.084000
4.330004	 0.083973
4.340004	 0.083963
4.350005	 0.083965
4.360005	 0.083970
4.370005	 0.083968
4.380005	 0.083972
4.390006	 0.083973
4.400006	 0.083967
4.410006	 0.083968
4.420006	 0.083978
4.430007	 0.044253
4.440007	 0.084125
4.450007	 0.084123
4.460007	 0.084118
4.470007	 0.084117
4.480008	 0.084112
4.490008	 0.084113
4.500008	 0.084112
4.510008	 0.084117
4.520009	 0.084113
4.530009	 0.084112
4.540009	 0.044397
4.550009	 0.044402
4.560009	 0.084254
4.570010	 0.084257
4.580010	 0.084260
4.590010	 0.084259
4.600010	 0.084253
4.610011	 0.084250
4.620011	 0.084254
4.630011	 0.084258
4.640011	 0.084260
4.650012	 0.044544
4.660012	 0.044540
4.670012	 0.044540
4.680012	 0.084400
4.690012	 0.084401
4.700013	 0.084400
4.710013	 0.084396
4.720013	 0.084398
4.730013	 0.084396
4.740014	 0.084395
4.750014	 0.084389
4.760014	 0.084402
4.770014	 0.044683
4.780015	 0.044684
4.790015	 0.044685
4.800015	 0.084548
4.810015	 0.084539
4.820015	 0.084545
4.830016	 0.084544
4.840016	 0.084540
4.850016	 0.084536
4.860016	 0.084537
4.870017	 0.084534
4.880017	 0.044824
4.890017	 0.044824
4.900017	 0.044825
4.910017	 0.044824
4.920018	 0.084679
4.930018	 0.084679
4.940018	 0.084677
4.950018	 0.084678
4.960019	 0.084683
4.970019	 0.084686
4.980019	 0.084687
4.990019	 0.044965
5.000020	 0.044964
5.010020	 0.044969
5.020020	 0.044964
5.030020	 0.044962
5.040020	 0.084817
5.050021	 0.084823
5.060021	 0.084821
5.070021	 0.084819
5.080021	 0.084820
5.090022	 0.084822
5.100022	 0.084821
5.110022	 0.045106
5.120022	 0.045103
5.130023	 0.045108
5.140023	 0.045106
5.150023	 0.045108
5.160023	 0.084957
5.170023	 0.084959
5.180024	 0.084959
5.190024	 0.084958
5.200024	 0.084960
5.210024	 0.084963
5.220025	 0.045251
5.230025	 0.045245
5.240025	 0.045249
5.250025	 0.045249
5.260026	 0.045247
5.270026	 0.045248
5.280026	 0.085101
5.290026	 0.085099
5.300026	 0.085105
5.310027	 0.085105
5.320027	 0.085104
5.330027	 0.085106
5.340027	 0.045389
5.350028	 0.045386
5.360028	 0.045389
5.370028	 0.045387
5.380028	 0.045390
5.390028	 0.045391
5.400029	 0.085252
5.410029	 0.085240
5.420029	 0.085241
5.430029	 0.085242
5.440030	 0.085239
5.450030	 0.085247
5.460030	 0.045531
5.470030	 0.045531
5.480031	 0.045529
5.490031	 0.045527
5.500031	 0.045532
5.510031	 0.045530
5.520031	 0.085392
5.530032	 0.085386
5.540032	 0.085384
5.550032	 0.085378
5.560032	 0.085385
5.570033	 0.045671
5.580033	 0.045670
5.590033	 0.045671
5.600033	 0.045671
5.610034	 0.045670
5.620034	 0.045669
5.630034	 0.045671
5.640034	 0.085533
5.650034	 0.085528
5.660035	 0.085522
5.670035	 0.085520
5.680035	 0.085520
5.690035	 0.045810
5.700036	 0.045810
5.710036	 0.045810
5.720036	 0.045812
5.730036	 0.045810
5.740036	 0.045810
5.750037	 0.045810
5.760037	 0.045817
5.770037	 0.085668
5.780037	 0.085666
5.790038	 0.085662
5.800038	 0.085667
5.810038	 0.045951
5.820038	 0.045951
5.830039	 0.045950
5.840039	 0.045952
5.850039	 0.045952
5.860039	 0.045949
5.870039	 0.045952
5.880040	 0.045953
5.890040	 0.085813
5.900040	 0.085806
5.910040	 0.085804
5.920041	 0.046092
5.930041	 0.046092
5.940041	 0.046093
5.950041	 0.046092
5.960042	 0.046091
5.970042	 0.046094
5.980042	 0.046092
5.990042	 0.046091
6.000042	 0.046092
6.010043	 0.085947
6.020043	 0.085952
6.030043	 0.085951
6.040043	 0.046234
6.050044	 0.046231
6.060044	 0.046232
6.070044	 0.046230
6.080044	 0.046234
6.090044	 0.046231
6.100045	 0.046232
6.110045	 0.046233
6.120045	 0.046231
6.130045	 0.086088
6.140046	 0.086086
6.150046	 0.086087
6.160046	 0.046374
6.170046	 0.046373
6.180047	 0.046373
6.190047	 0.046373
6.200047	 0.046374
6.210047	 0.046371
6.220047	 0.046373
6.230048	 0.046374
6.240048	 0.046372
6.250048	 0.086226
6.260048	 0.086230
6.270049	 0.086229
6.280049	 0.046516
6.290049	 0.046514
6.300049	 0.046513
6.310050	 0.046516
6.320050	 0.046514
6.330050	 0.046512
6.340050	 0.046513
6.350050	 0.046513
6.360051	 0.046515
6.370051	 0.086365
6.380051	 0.086376
6.390051	 0.046656
6.400052	 0.046655
6.410052	 0.046653
6.420052	 0.046654
6.430052	 0.046654
6.440053	 0.046655
6.450053	 0.046654
6.460053	 0.046654
6.470053	 0.046655
6.480053	 0.046655
6.490054	 0.086513
6.500054	 0.086510
6.510054	 0.046796
6.520054	 0.046795
6.530055	 0.046796
6.540055	 0.046797
6.550055	 0.046796
6.560055	 0.046795
6.570055	 0.046795
6.580056	 0.046796
6.590056	 0.046794
6.600056	 0.046793
6.610056	 0.086653
6.620057	 0.086650
6.630057	 0.046938
6.640057	 0.046937
6.650057	 0.046936
6.660058	 0.046936
6.670058	 0.046937
6.680058	 0.046935
6.690058	 0.046937
6.700058	 0.046936
6.710059	 0.046935
6.720059	 0.046936
6.730059	 0.046939
6.740059	 0.086793
6.750060	 0.047078
6.760060	 0.047076
6.770060	 0.047076
6.780060	 0.047078
6.790061	 0.047075
6.800061	 0.047075
6.810061	 0.047077
6.820061	 0.047077
6.830061	 0.047076
6.840062	 0.047074
6.850062	 0.047078
6.860062	 0.086925
6.870062	 0.047218
6.880063	 0.047218
6.890063	 0.047217
6.900063	 0.047218
6.910063	 0.047218
6.920063	 0.047215
6.930064	 0.047218
6.940064	 0.047218
6.950064	 0.047218
6.960064	 0.047218
6.970065	 0.047218
6.980065	 0.087079
6.990065	 0.047358
